energy
1122.01845430196
776.247116628692
1445.43977074593
1174.89755493953
954.992586021436
489.778819368446
776.247116628692
741.310241300918
691.830970918936
794.328234724281
831.763771102671
1071.51930523761
954.992586021436
1412.53754462275
1000
2344.22881531992
2454.70891568503
1096.47819614319
1023.29299228075
831.763771102671
851.138038202377
1348.96288259165
1122.01845430196
776.247116628692
891.250938133746
2137.96208950223
1659.58690743756
2137.96208950223
891.250938133746
758.577575029184
8128.305161641
3019.95172040202
3162.27766016838
3715.35229097173
7762.47116628692
870.963589956081
831.763771102671
912.01083935591
616.595001861482
512.861383991365
977.237220955811
1737.80082874938
2630.26799189538
3981.07170553497
851.138038202377
1995.26231496888
870.963589956081
549.540873857625
812.8305161641
1000
1202.26443461741
3801.89396320561
602.559586074358
512.861383991365
954.992586021436
2344.22881531992
2089.29613085404
1380.38426460289
776.247116628692
1479.10838816821
588.843655355589
707.945784384138
1023.29299228075
954.992586021436
489.778819368446
1862.08713666287
1047.1285480509
1949.84459975805
1659.58690743756
5128.61383991365
6025.59586074358
457.088189614875
630.957344480193
2398.83291901949
1148.15362149688
1479.10838816821
676.082975391982
645.654229034656
741.310241300918
630.957344480193
1698.24365246174
1000
1445.43977074593
741.310241300918
933.254300796991
812.8305161641
1862.08713666287
549.540873857625
1174.89755493953
2884.03150312661
891.250938133746
1318.25673855641
3801.89396320561
831.763771102671
724.43596007499
2398.83291901949
1202.26443461741
1348.96288259165
630.957344480193
2818.38293126445
1479.10838816821
851.138038202377
1023.29299228075
2238.72113856834
1819.70085860998
691.830970918936
851.138038202377
1380.38426460289
912.01083935591
4786.30092322639
1230.26877081238
1258.92541179417
1023.29299228075
3981.07170553497
1288.24955169313
1122.01845430196
1412.53754462275
4570.88189614875
549.540873857625
1698.24365246174
1479.10838816821
977.237220955811
870.963589956081
707.945784384138
812.8305161641
1288.24955169313
660.693448007596
660.693448007596
831.763771102671
1000
501.187233627272
1122.01845430196
1318.25673855641
776.247116628692
1288.24955169313
1096.47819614319
1148.15362149688
1698.24365246174
467.735141287198
891.250938133746
1122.01845430196
1698.24365246174
2290.86765276777
891.250938133746
380.189396320561
812.8305161641
660.693448007596
831.763771102671
1737.80082874938
1584.89319246111
1412.53754462275
1174.89755493953
1445.43977074593
1000
2754.22870333817
1047.1285480509
1584.89319246111
977.237220955811
776.247116628692
2344.22881531992
977.237220955811
1202.26443461741
1318.25673855641
1174.89755493953
380.189396320561
389.04514499428
724.43596007499
4786.30092322639
1047.1285480509
537.031796370253
1174.89755493953
977.237220955811
2691.53480392692
616.595001861482
3801.89396320561
660.693448007596
724.43596007499
812.8305161641
851.138038202377
1000
3388.44156139203
1023.29299228075
660.693448007596
851.138038202377
1096.47819614319
660.693448007596
1288.24955169313
1000
794.328234724281
812.8305161641
2630.26799189538
977.237220955811
15848.9319246111
2137.96208950223
1148.15362149688
354.813389233575
588.843655355589
1380.38426460289
1412.53754462275
2238.72113856834
1071.51930523761
1548.81661891248
851.138038202377
588.843655355589
954.992586021436
1698.24365246174
5248.07460249772
1513.56124843621
977.237220955811
1000
1000
